date,prices,market_caps,total_volumes
2021-09-12,"[1631404800000, 14.598568976377477]","[1631404800000, 126267860.50543225]","[1631404800000, 11009974.813905159]"
2021-09-13,"[1631491200000, 15.538126231767341]","[1631491200000, 135013488.40793297]","[1631491200000, 19491747.299818084]"
2021-09-14,"[1631577600000, 14.561215534364065]","[1631577600000, 125950565.40446605]","[1631577600000, 15430535.425466374]"
2021-09-15,"[1631664000000, 15.23733269613914]","[1631664000000, 131528475.38374603]","[1631664000000, 17090982.706561856]"
2021-09-16,"[1631750400000, 15.61408099532385]","[1631750400000, 134661458.78665978]","[1631750400000, 16325880.402808798]"
2021-09-17,"[1631836800000, 14.768815771517904]","[1631836800000, 127724643.55146521]","[1631836800000, 15711291.2654553]"
2021-09-18,"[1631923200000, 14.619191286268848]","[1631923200000, 126882063.02415632]","[1631923200000, 13917617.961447388]"
2021-09-19,"[1632009600000, 14.884143040751622]","[1632009600000, 128881286.88024081]","[1632009600000, 18108496.98344923]"
2021-09-20,"[1632096000000, 15.06224342567485]","[1632096000000, 130516096.13520889]","[1632096000000, 69517127.00733286]"
2021-09-21,"[1632182400000, 13.228696225010262]","[1632182400000, 113860110.5342668]","[1632182400000, 27969829.602221105]"
2021-09-22,"[1632268800000, 12.211324174962035]","[1632268800000, 105675060.11439262]","[1632268800000, 16143617.95216756]"
2021-09-23,"[1632355200000, 13.661389805472373]","[1632355200000, 118056896.35552338]","[1632355200000, 36200348.99395506]"
2021-09-24,"[1632441600000, 13.968967615626642]","[1632441600000, 121065423.82836409]","[1632441600000, 26594259.130142387]"
2021-09-25,"[1632528000000, 12.627689500104566]","[1632528000000, 109685521.14933218]","[1632528000000, 16607522.880807335]"
2021-09-26,"[1632614400000, 12.763127501573331]","[1632614400000, 110785895.74740544]","[1632614400000, 25542867.71252177]"
2021-09-27,"[1632700800000, 12.270462708398455]","[1632700800000, 108005017.45591484]","[1632700800000, 19793534.538924772]"
2021-09-28,"[1632787200000, 11.977492427705654]","[1632787200000, 104198460.74907413]","[1632787200000, 10871118.998504799]"
2021-09-29,"[1632873600000, 12.43225179906154]","[1632873600000, 107751024.4847838]","[1632873600000, 27965628.974587213]"
2021-09-30,"[1632960000000, 12.321545534313856]","[1632960000000, 106651981.64433901]","[1632960000000, 11899162.116745878]"
2021-10-01,"[1633046400000, 12.573373749495746]","[1633046400000, 108934274.58539456]","[1633046400000, 8153824.482817472]"
2021-10-02,"[1633132800000, 13.31463282591961]","[1633132800000, 115040914.9720839]","[1633132800000, 10421668.938436698]"
2021-10-03,"[1633219200000, 13.321958470592328]","[1633219200000, 115358741.88333221]","[1633219200000, 8907741.236985026]"
2021-10-04,"[1633305600000, 13.367755284364911]","[1633305600000, 115881952.8530802]","[1633305600000, 9026039.372259375]"
2021-10-05,"[1633392000000, 13.076523948082611]","[1633392000000, 113291178.33107623]","[1633392000000, 8325055.900198011]"
2021-10-06,"[1633478400000, 13.726381552019808]","[1633478400000, 118740812.40452266]","[1633478400000, 12692334.784060566]"
2021-10-07,"[1633564800000, 13.753668266136437]","[1633564800000, 119289409.36812758]","[1633564800000, 11580784.855939982]"
2021-10-08,"[1633651200000, 13.87547334937931]","[1633651200000, 120132652.20618115]","[1633651200000, 15559689.045173718]"
2021-10-09,"[1633737600000, 13.71938129388189]","[1633737600000, 118784759.44307391]","[1633737600000, 12482431.58767847]"
