date,prices,market_caps,total_volumes
2022-01-10,"[1641772800000, 0.07754058258717823]","[1641772800000, 0.0]","[1641772800000, 1622968.2800387742]"
2022-01-11,"[1641859200000, 0.07338647262329391]","[1641859200000, 0.0]","[1641859200000, 4914428.940460904]"
2022-01-12,"[1641945600000, 0.07748675697731892]","[1641945600000, 0.0]","[1641945600000, 30087289.06328685]"
2022-01-13,"[1642032000000, 0.08049349537569836]","[1642032000000, 0.0]","[1642032000000, 11939105.214941924]"
2022-01-14,"[1642118400000, 0.07784268332484932]","[1642118400000, 0.0]","[1642118400000, 5111516.09906178]"
2022-01-15,"[1642204800000, 0.078468372325445]","[1642204800000, 0.0]","[1642204800000, 3519935.4249521135]"
2022-01-16,"[1642291200000, 0.07952635035538615]","[1642291200000, 0.0]","[1642291200000, 1702611.725484819]"
2022-01-17,"[1642377600000, 0.07988274175054953]","[1642377600000, 0.0]","[1642377600000, 13814272.8847404]"
2022-01-18,"[1642464000000, 0.07836224150922322]","[1642464000000, 0.0]","[1642464000000, 3619304.250196325]"
2022-01-19,"[1642550400000, 0.07642751797459311]","[1642550400000, 0.0]","[1642550400000, 5087479.637497016]"
2022-01-20,"[1642636800000, 0.07342043557912573]","[1642636800000, 0.0]","[1642636800000, 1643350.6071433143]"
2022-01-21,"[1642723200000, 0.07112269493165016]","[1642723200000, 0.0]","[1642723200000, 2120454.974816999]"
2022-01-22,"[1642809600000, 0.061467137121431]","[1642809600000, 0.0]","[1642809600000, 3092222.1095035546]"
2022-01-23,"[1642896000000, 0.05649590974111158]","[1642896000000, 0.0]","[1642896000000, 6268416.506561964]"
2022-01-24,"[1642982400000, 0.058429677069956214]","[1642982400000, 0.0]","[1642982400000, 2355794.164745259]"
2022-01-25,"[1643068800000, 0.05583821468278177]","[1643068800000, 0.0]","[1643068800000, 2549380.539031696]"
2022-01-26,"[1643155200000, 0.05572681700449295]","[1643155200000, 0.0]","[1643155200000, 1449372.6881847526]"
2022-01-27,"[1643241600000, 0.05938684718528814]","[1643241600000, 0.0]","[1643241600000, 23600375.56715024]"
2022-01-28,"[1643328000000, 0.06173389942937919]","[1643328000000, 0.0]","[1643328000000, 8527874.260917265]"
2022-01-29,"[1643414400000, 0.06323419785688159]","[1643414400000, 0.0]","[1643414400000, 3590097.847352384]"
2022-01-30,"[1643500800000, 0.06423551762894719]","[1643500800000, 0.0]","[1643500800000, 3666316.2620029403]"
2022-01-31,"[1643587200000, 0.06430964245863571]","[1643587200000, 0.0]","[1643587200000, 5478685.283736621]"
2022-02-01,"[1643673600000, 0.06593272328457539]","[1643673600000, 0.0]","[1643673600000, 6946230.5827181665]"
2022-02-02,"[1643760000000, 0.06668525525299347]","[1643760000000, 0.0]","[1643760000000, 2446470.8015423133]"
2022-02-03,"[1643846400000, 0.0671491329994341]","[1643846400000, 0.0]","[1643846400000, 12684266.126149323]"
2022-02-04,"[1643932800000, 0.07036487169702726]","[1643932800000, 0.0]","[1643932800000, 22450452.62193618]"
2022-02-05,"[1644019200000, 0.07590717582314725]","[1644019200000, 0.0]","[1644019200000, 26203637.308475584]"
2022-02-06,"[1644105600000, 0.07944661132073186]","[1644105600000, 0.0]","[1644105600000, 24611241.751898628]"
2022-02-07,"[1644192000000, 0.07884762460560028]","[1644192000000, 0.0]","[1644192000000, 10147970.481286988]"
2022-02-08,"[1644278400000, 0.09248714269609203]","[1644278400000, 0.0]","[1644278400000, 91038226.52202976]"
2022-02-09,"[1644364800000, 0.08479396517867833]","[1644364800000, 0.0]","[1644364800000, 35261248.43298182]"
2022-02-10,"[1644451200000, 0.08352260472055698]","[1644451200000, 0.0]","[1644451200000, 12070255.715757253]"
2022-02-11,"[1644537600000, 0.08018213059908018]","[1644537600000, 0.0]","[1644537600000, 7008560.915857736]"
2022-02-12,"[1644624000000, 0.08132072401593216]","[1644624000000, 0.0]","[1644624000000, 17989998.763547014]"
2022-02-13,"[1644710400000, 0.0855366929031795]","[1644710400000, 0.0]","[1644710400000, 19487268.20832502]"
2022-02-14,"[1644796800000, 0.08463243318843151]","[1644796800000, 0.0]","[1644796800000, 11380500.426218454]"
2022-02-15,"[1644883200000, 0.08740835763771418]","[1644883200000, 0.0]","[1644883200000, 24625519.407586925]"
2022-02-16,"[1644969600000, 0.0922994645725768]","[1644969600000, 0.0]","[1644969600000, 9219776.219911605]"
2022-02-17,"[1645056000000, 0.09078986505505557]","[1645056000000, 0.0]","[1645056000000, 5904261.197028293]"
2022-02-18,"[1645142400000, 0.08552484269344426]","[1645142400000, 0.0]","[1645142400000, 8007883.716141223]"
2022-02-19,"[1645228800000, 0.08393188694923337]","[1645228800000, 0.0]","[1645228800000, 7796346.278472157]"
2022-02-20,"[1645315200000, 0.08394821387015396]","[1645315200000, 0.0]","[1645315200000, 3527435.1609538947]"
2022-02-21,"[1645401600000, 0.08086525193732863]","[1645401600000, 0.0]","[1645401600000, 6324535.669876393]"
2022-02-22,"[1645488000000, 0.07138857433018585]","[1645488000000, 0.0]","[1645488000000, 24499816.543383036]"
2022-02-23,"[1645574400000, 0.07247796139714932]","[1645574400000, 0.0]","[1645574400000, 20373959.063825823]"
2022-02-24,"[1645660800000, 0.0719562371570532]","[1645660800000, 0.0]","[1645660800000, 13713796.177848605]"
2022-02-25,"[1645747200000, 0.06948368274047355]","[1645747200000, 0.0]","[1645747200000, 14733387.009535123]"
2022-02-26,"[1645833600000, 0.07912536662552862]","[1645833600000, 0.0]","[1645833600000, 108075982.34930183]"
2022-02-27,"[1645920000000, 0.08126520283882732]","[1645920000000, 0.0]","[1645920000000, 19124190.015908215]"
2022-02-28,"[1646006400000, 0.07738113692162035]","[1646006400000, 0.0]","[1646006400000, 9000209.77694956]"
2022-03-01,"[1646092800000, 0.08569756442660664]","[1646092800000, 0.0]","[1646092800000, 13488246.862941545]"
2022-03-02,"[1646179200000, 0.08624942649884405]","[1646179200000, 0.0]","[1646179200000, 11549279.359199796]"
2022-03-03,"[1646265600000, 0.08549222478434262]","[1646265600000, 0.0]","[1646265600000, 13869256.086846558]"
2022-03-04,"[1646352000000, 0.0850766562142114]","[1646352000000, 0.0]","[1646352000000, 7905517.704833747]"
